"game_id","date","Team","Opponent","Team_Score","Opponent_Score","Location","ADJO","ADJD","EFF","EFG_pct","TO_Pct","OR_Pct","FTR_Pct","ThreePointer_Pct","opp_ADJO","opp_ADJD","Opp_EFF","Opp_EFG_Pct","Opp_TO_Pct","Opp_OR_Pct","Opp_FTR_Pct","Opp_ThreePointer_Pct"
"TroyNew Orleans11-9",2024-11-09,"Troy","New Orleans",78,61,"A",97.7,82.4,102.3,48.4,27.6,46.3,36.5,30.43,80.3,104.7,80,40,21,31.8,30.8,20
"TroyOregon11-17",2024-11-17,"Troy","Oregon",61,82,"A",89.2,101.5,82.6,39.6,23,31.7,14.9,12,115.2,82.1,111,58,23,35.7,33.9,31.82
"TroySouth Alabama1-18",2025-01-18,"Troy","South Alabama",63,64,"A",96.3,106.6,97.1,43,21.6,41.9,38.6,29.03,108.2,91.1,98.7,50,23.1,29.4,15.8,40.74
"TroyWest Georgia11-19",2024-11-19,"Troy","West Georgia",84,65,"A",123.2,109,131.6,61.2,17.2,41.7,55.1,40,105.6,131.3,101.8,49.2,25.1,48.4,9.8,30.77
"TulaneCharlotte12-31",2024-12-31,"Tulane","Charlotte",83,68,"A",105.7,91.6,109.8,54.4,10.6,11.1,54.4,34.78,91.9,111.7,90,45.5,22.5,20.6,40,26.09
"TulaneFurman11-15",2024-11-15,"Tulane","Furman",67,75,"A",99.4,111.5,101.2,48.1,18.1,27.3,35.2,33.33,116.7,101.9,113.2,49.1,10.6,25,37.9,36.11
"TulaneGeorge Mason12-7",2024-12-07,"Tulane","George Mason",64,76,"A",110.5,118.3,97.6,50,13.7,20.6,17.9,37.04,121,96.7,115.9,50.9,18.3,32.3,43.6,40
"TulaneRice1-25",2025-01-25,"Tulane","Rice",82,71,"A",115.9,103.4,117.6,54.5,14.3,28.1,48.2,21.43,105.8,117.9,101.8,35.9,15.8,40.4,51.6,25.64
"TulaneTemple1-19",2025-01-19,"Tulane","Temple",77,80,"A",118.1,117.6,118.2,63.6,20,27.6,21.8,60,125.5,120.3,122.8,62.3,23,50,34,37.5
"TulaneUAB1-7",2025-01-07,"Tulane","UAB",69,81,"A",99.9,100.2,98,53.8,19.9,17.2,32.1,31.25,114,103.3,115.1,54.5,15.6,35.1,17.9,36
"TulaneWyoming11-26",2024-11-26,"Tulane","Wyoming",63,64,"N",99.1,95.8,94.5,37.3,9,19.5,39,20,97.1,97.2,96,43.4,16.5,29.7,49.1,18.18
"TulsaLoyola Chicago11-23",2024-11-23,"Tulsa","Loyola Chicago",53,89,"A",83.2,115.6,73.2,30,24.9,36.4,41.7,9.09,113.7,85.8,123,62.3,13.8,32.4,41,45.45
"TulsaMissouri St.11-16",2024-11-16,"Tulsa","Missouri St.",106,111,"A",99.5,110.4,101.9,42.7,17.3,34.9,49.4,23.08,106.5,106.8,106.7,58.1,20.2,27.5,75,43.75
"TulsaSouth Florida1-18",2025-01-18,"Tulsa","South Florida",56,63,"A",86,89.4,82.2,44.3,22,25,41.5,23.81,87.6,91.1,92.4,37.1,14.7,35.6,40.3,11.11
"TulsaTulane2-2",2025-02-02,"Tulsa","Tulane",56,59,"A",92.6,89.4,86.9,44,15.5,21.6,13.8,28,88.3,94.4,91.5,46.2,20.2,23.5,28.3,31.82
"TulsaUAB1-4",2025-01-04,"Tulsa","UAB",51,83,"A",72.4,101.7,71.1,36.7,19.5,23.3,21.7,21.05,111.2,78.6,115.8,54.5,15.3,28.6,16.4,31.82
"TulsaUCF12-14",2024-12-14,"Tulsa","UCF",75,88,"N",117.5,114.6,109.7,50,16.1,35.3,45.6,42.86,125.4,118.3,128.7,52.2,7.3,41.7,35.8,36.36
"TulsaUTSA1-7",2025-01-07,"Tulsa","UTSA",82,77,"A",112.7,112.1,119.7,58,17.5,32.3,39.3,46.43,113.7,124.1,112.4,49.2,8.8,25,24.6,35.71
"UABFlorida Atlantic1-12",2025-01-12,"UAB","Florida Atlantic",81,76,"A",116.3,101.9,116.9,48.6,8.7,39,31.9,38.46,105.4,107.5,109.7,45.8,15.9,46.7,20.8,36.36
"UABHigh Point11-15",2024-11-15,"UAB","High Point",65,68,"A",92.5,91.1,96.1,40.9,20.7,38.5,50.9,38.89,98.3,86.7,100.5,42.2,11.8,30.2,29.7,25
"UABMemphis1-26",2025-01-26,"UAB","Memphis",77,100,"A",108.6,115.9,96.4,44.6,20,28.6,38.5,38.1,118.8,90,125.2,69.7,16.3,25,41,52.94
"UABNorth Texas12-31",2024-12-31,"UAB","North Texas",75,78,"A",134.5,114.7,117.8,50,20.4,45.5,37.5,55.56,114.3,111.6,122.5,53,14.1,27.6,52,42.86
"UABSouth Florida1-15",2025-01-15,"UAB","South Florida",92,83,"A",141,119.7,136.4,62.7,19.3,55.2,42.4,61.54,114.8,128.7,123.1,61,8.9,22.6,32.2,34.78
"UABTulsa1-29",2025-01-29,"UAB","Tulsa",78,68,"A",116.3,106.1,116.2,51.5,8.9,30,24.6,40.91,97.8,106.4,101.3,46.2,14.9,33.3,21.5,28.57
"UC DavisCal Poly1-16",2025-01-16,"UC Davis","Cal Poly",65,54,"A",99.4,88.6,105.8,45.7,17.9,40,22.4,27.78,92.9,116.1,87.9,45.9,32.6,38.2,24.5,35.48
"UC DavisCal St. Bakersfield1-2",2025-01-02,"UC Davis","Cal St. Bakersfield",64,75,"A",95.4,111.9,97.7,41.5,18.3,37.8,52.8,19.05,115.6,112.3,114.5,40.8,15.3,47.5,55,38.46
"UC DavisCal St. Northridge1-4",2025-01-04,"UC Davis","Cal St. Northridge",61,73,"A",85.6,97.9,82,37.7,22.9,22,54.7,33.33,102.7,90.5,98.2,53.5,25.6,34.2,40.4,43.75
"UC DavisGrand Canyon11-20",2024-11-20,"UC Davis","Grand Canyon",75,68,"A",113.1,87.1,100.8,51.8,24.2,32.3,31.6,46.67,93.1,114.1,91.4,40.7,24.2,37.5,47.5,16
"UC DavisIdaho11-7",2024-11-07,"UC Davis","Idaho",79,75,"A",99.1,100.6,108.8,48.4,16.5,32.5,42.6,25.93,109.6,118.6,103.3,56.6,24.8,28.6,47.2,42.86
"UC DavisOregon St.11-30",2024-11-30,"UC Davis","Oregon St.",57,90,"A",95.4,119.5,87.1,44.3,15.3,15.8,32.1,42.86,137,103,137.5,68.8,21.4,42.1,52.1,57.14
"UC DavisPepperdine12-21",2024-12-21,"UC Davis","Pepperdine",46,85,"A",71.6,118.8,65.8,29,25.7,23.1,46,6.67,120.9,78.9,121.6,58.1,15.7,40,37.1,38.1
"UC DavisSacramento St.12-14",2024-12-14,"UC Davis","Sacramento St.",69,62,"A",95.6,105.5,102.2,52.1,20.7,27.6,56.2,26.67,97.1,112,91.9,48.2,23.7,26.5,23.6,31.82
"UC DavisStanford11-17",2024-11-17,"UC Davis","Stanford",65,79,"A",93.5,101.1,89.7,50,19.3,9.4,32.1,31.25,113.7,99.3,109,43.3,13.8,37.2,37.3,28.57
"UC DavisUC Irvine2-1",2025-02-01,"UC Davis","UC Irvine",66,73,"A",109.6,104.5,94.5,45,24.4,32.5,25,44.44,106.7,107.3,104.6,51.9,21.5,29,37.7,56.25
"UC DavisUC Riverside1-30",2025-01-30,"UC Davis","UC Riverside",58,60,"A",100.4,97.6,97.8,45.7,16.9,34.3,10.3,26.32,103.5,110.7,101.2,51,20.2,31.2,23.1,40.91
"UC DavisUC Santa Barbara1-18",2025-01-18,"UC Davis","UC Santa Barbara",64,60,"A",111.2,97,107.9,50,15.2,25.9,37.5,22.22,102.7,122.8,101.2,45.1,21.9,37.1,37.3,38.1
"UC DavisWashington11-5",2024-11-05,"UC Davis","Washington",73,79,"A",94.7,92.7,88.3,39.4,20.6,28.9,39.4,22.22,98.6,98.9,95.5,46.8,18.1,29.3,61.3,14.29
"UC IrvineBelmont12-19",2024-12-19,"UC Irvine","Belmont",92,84,"A",109.2,104.8,118.6,57.6,21.9,30,44.1,31.58,125.7,118.4,108.3,57.2,14.2,20.5,11.6,39.47
"UC IrvineCal Baptist12-30",2024-12-30,"UC Irvine","Cal Baptist",71,63,"A",100.7,93.6,105.2,53.6,13.3,16.7,25,26.67,108.5,105.1,93.4,47.5,22.2,27,11.7,33.33
"UC IrvineCal Poly1-2",2025-01-02,"UC Irvine","Cal Poly",98,89,"A",104.5,96.2,108.3,46.7,16.6,32.6,41.3,21.05,108,114,98.4,48.8,19.9,30.8,13.3,29.55
"UC IrvineCal St. Northridge1-9",2025-01-09,"UC Irvine","Cal St. Northridge",77,67,"A",111.2,83.3,101.5,53.1,23.7,18.2,66.7,44,93.7,109.9,88.3,39.1,21.1,31,31.2,14.29
"UC IrvineDuquesne12-21",2024-12-21,"UC Irvine","Duquesne",54,70,"A",92.2,119,90.1,37.7,21.7,36.6,39.6,33.33,132.8,90.9,116.8,61.8,15,23.3,7.3,56
"UC IrvineLong Beach St.1-30",2025-01-30,"UC Irvine","Long Beach St.",80,75,"A",103.8,111.6,113.5,53.2,15.6,28.6,20.6,55,120.5,116.1,106.4,48.6,12.8,35,14.1,35
"UC IrvineLoyola Marymount11-8",2024-11-08,"UC Irvine","Loyola Marymount",66,51,"A",105.3,72.1,95.7,52,21.8,14.3,34,42.11,79.6,102.1,74,39.2,16,12.2,10,26.92
"UC IrvineNorthern Iowa11-10",2024-11-10,"UC Irvine","Northern Iowa",80,60,"A",114.5,84.1,115.2,58.3,17.3,25,20,25,98.5,117.6,86.4,45.7,14.4,15.8,22.4,41.18
"UC IrvineOregon St.12-14",2024-12-14,"UC Irvine","Oregon St.",55,67,"A",80.4,85.2,77.6,42.6,24,20,22.2,30,104.7,81.1,94.5,51.9,29.6,31,32.7,35.29
"UC IrvineUC Riverside1-23",2025-01-23,"UC Irvine","UC Riverside",80,84,"A",99.6,101,98.4,48.4,14.8,15.8,42.9,37.5,114.7,102.6,103.4,51.4,11.1,17.5,16.4,37.5
"UC IrvineUC San Diego1-11",2025-01-11,"UC Irvine","UC San Diego",60,52,"A",103.5,81.5,96.9,44.5,19.4,35.1,29.1,33.33,95.9,98.4,84,36.1,11.3,23.8,14.8,17.14
"UC IrvineWeber St.11-22",2024-11-22,"UC Irvine","Weber St.",93,87,"A",117.7,116.1,122.9,58.2,18.5,35.3,44.3,56.25,126.9,128.8,115,59.5,15.9,23.7,31.7,52
"UC RiversideBYU11-8",2024-11-08,"UC Riverside","BYU",80,86,"A",114.7,102.3,107.9,52.6,16.2,17.6,39.7,39.29,117.1,105.4,116,58.1,13.5,30.6,41.9,27.27
"UC RiversideCal Baptist11-12",2024-11-12,"UC Riverside","Cal Baptist",70,69,"A",103.3,101,105.2,46.7,9,30.8,37.7,23.08,104,103.8,103.7,45.8,15,27.8,25,33.33
"UC RiversideCal St. Bakersfield1-25",2025-01-25,"UC Riverside","Cal St. Bakersfield",83,79,"A",121.5,128.2,131.2,56.6,17.4,48.3,52.8,42.11,125.9,128.7,124.9,56,15.8,36.7,60,55.56
"UC RiversideCal St. Northridge12-5",2024-12-05,"UC Riverside","Cal St. Northridge",68,64,"A",98.8,91.6,96,46.6,22.6,29.7,25.4,36,91.4,93.9,90.4,46.4,25.4,35.3,36.4,35
"UC RiversideColorado St.11-22",2024-11-22,"UC Riverside","Colorado St.",77,75,"A",107.1,92.3,99.7,49.2,23.3,37.5,27.7,41.67,96.5,99.3,97.1,48.4,11.7,12.2,40.3,30.3
"UC RiversideIdaho11-30",2024-11-30,"UC Riverside","Idaho",68,80,"A",98,122.8,107.6,51.8,20.6,35.3,21.1,42.86,127.2,105.5,126.6,58.5,12.7,35.5,23.7,35.14
"UC RiversideLong Beach St.1-2",2025-01-02,"UC Riverside","Long Beach St.",76,60,"A",106.5,98.4,117.4,52.2,10.8,32.4,10.4,33.33,94.4,114.7,92.7,46.2,15.4,16.1,24.5,27.27
"UC RiversideOregon11-4",2024-11-04,"UC Riverside","Oregon",76,91,"A",118.2,115.8,107.4,53.8,11.3,21.1,18.5,35.29,125.4,109.1,128.6,54.5,11.3,41.7,37.9,31.58
"UC RiversideSanta Clara11-19",2024-11-19,"UC Riverside","Santa Clara",54,96,"A",92.4,120.3,79.2,32.4,14.7,32.7,19.1,12.9,131,87.4,140.9,68.3,19.1,50,25,54.55
"UC RiversideUC Irvine1-4",2025-01-04,"UC Riverside","UC Irvine",57,81,"A",106.5,110.5,83.6,36.5,14.7,26.1,23.8,24,107.3,93.8,118.7,55.5,13.2,26.5,50.9,31.82
"UC RiversideUC Santa Barbara1-16",2025-01-16,"UC Riverside","UC Santa Barbara",63,66,"A",101.8,99.8,99,41.5,14.1,38.1,20,30.77,100.5,101.1,103.7,51.9,15.7,22.9,32.1,34.62
"UC RiversideUNLV12-21",2024-12-21,"UC Riverside","UNLV",53,66,"A",90.7,97.9,84.5,34.1,23.9,48.9,16.7,23.33,101.2,87.4,105.3,46.7,14.4,38.9,21.3,15.79
"UC San DiegoCal St. Fullerton1-4",2025-01-04,"UC San Diego","Cal St. Fullerton",90,51,"A",122.9,86.1,132.8,61.9,10.3,22.6,33.9,36.67,85.2,124.1,75.2,35.7,31,33.3,34.7,23.08
"UC San DiegoHawaii1-30",2025-01-30,"UC San Diego","Hawaii",74,63,"A",112.2,102.7,115.2,56,14,17.2,46,42.11,109.9,106.9,98.1,59.5,26.5,14.8,42.9,45.45
"UC San DiegoIdaho12-15",2024-12-15,"UC San Diego","Idaho",80,56,"A",105.1,85.6,119.2,55.2,14.9,31.4,39.7,33.33,96.1,109.1,83.5,51,23.8,14.7,17.6,42.86
"UC San DiegoLong Beach St.1-16",2025-01-16,"UC San Diego","Long Beach St.",80,54,"A",118.4,93.9,130.4,66.3,16.3,30.8,30.8,47.37,97.6,123.1,88,47.7,24.5,21.4,38.6,26.67
"UC San DiegoSan Diego St.11-6",2024-11-06,"UC San Diego","San Diego St.",58,63,"A",102.1,92.9,87.7,41,12.1,21.4,21.3,38.46,100.9,85.6,95.2,52,21.2,17.9,30,36.36
"UC San DiegoSan Diego12-21",2024-12-21,"UC San Diego","San Diego",77,71,"A",108.8,105.3,108.8,53.8,17,18.8,51.9,40,106.2,106.1,100.3,60.4,32.5,35.7,18.9,40
"UC San DiegoUC Riverside1-18",2025-01-18,"UC San Diego","UC Riverside",81,85,"A",112.9,118.2,113.5,44.6,15.4,40.5,43.1,21.43,129.2,108.1,119.1,59.3,19.6,37.1,37.3,37.04
"UC San DiegoUC Santa Barbara12-5",2024-12-05,"UC San Diego","UC Santa Barbara",84,76,"A",124.3,110.7,124,50,10.3,37.5,37.5,25.81,120.7,119.1,112.2,65.3,26.6,23.1,30.6,48.28
"UC San DiegoUtah St.12-17",2024-12-17,"UC San Diego","Utah St.",75,73,"A",108.7,91.1,104,55.3,25,24.1,57.4,29.63,109.4,99.5,101.2,46.7,19.4,29.3,40,28.57
"UC Santa BarbaraCal Poly1-11",2025-01-11,"UC Santa Barbara","Cal Poly",75,72,"A",113.8,106,115.5,61.6,21.6,29,14.3,50,105.5,119.8,110.9,50,15.4,31.4,29.3,25
"UC Santa BarbaraCal St. Fullerton1-25",2025-01-25,"UC Santa Barbara","Cal St. Fullerton",83,75,"A",116.5,118.8,121.7,63.9,17.6,20,29.6,36,108.4,122.1,110,49.1,13.2,25.7,49.1,27.27
"UC Santa BarbaraHawaii1-2",2025-01-02,"UC Santa Barbara","Hawaii",64,61,"A",109,100.4,106.4,46.6,15,30.6,20.7,30.77,98.9,107.8,101.4,47.1,15,32.3,30.8,21.43
"UC Santa BarbaraLoyola Marymount12-18",2024-12-18,"UC Santa Barbara","Loyola Marymount",58,60,"A",95.5,89.2,87.3,49.1,21.1,19.4,3.5,46.15,87.3,89.3,90.3,51.8,22.6,17.2,7.3,26.32
"UC Santa BarbaraMissouri St.12-22",2024-12-22,"UC Santa Barbara","Missouri St.",56,68,"A",99.7,119.4,98.2,47.9,17.5,22.6,33.3,33.33,115.6,100.6,119.3,55.6,15.8,34.5,53.3,46.15
"UC Santa BarbaraPortland11-9",2024-11-09,"UC Santa Barbara","Portland",94,53,"A",115,81.7,130.2,64.7,11.1,26.5,16.2,43.24,79.4,123.5,73.4,34.1,15.2,23.4,19.7,16.13
"UC Santa BarbaraSan Jose St.11-17",2024-11-17,"UC Santa Barbara","San Jose St.",64,59,"A",110.7,98.5,111.3,52.7,13.9,31.2,16.4,40,102,110.7,102.6,46.3,15.6,31.2,18.5,26.09
"UC Santa BarbaraUC Davis12-7",2024-12-07,"UC Santa Barbara","UC Davis",60,71,"A",98.3,115.1,90.8,44.6,18.2,24.3,23.2,28.57,104.2,92.9,107.5,50,16.7,25,43.4,39.13
"UC Santa BarbaraUC San Diego1-23",2025-01-23,"UC Santa Barbara","UC San Diego",63,77,"A",100.2,108,92.7,40.9,22.1,28.6,34.5,21.74,112.7,91.9,113.3,55.5,11.8,20,41.8,36
"UCFArizona St.1-14",2025-01-14,"UCF","Arizona St.",95,89,"A",142.7,115.3,128.1,60,16.2,36.1,32.3,46.15,124.8,117.3,120,63.2,18.9,28.1,45.6,50
"UCFArizona1-11",2025-01-11,"UCF","Arizona",80,88,"A",117.6,101.5,105.4,43.6,11.9,40,21.8,22.86,121.7,95.3,115.9,54.2,18.4,33.3,48.3,39.13
"UCFIowa St.1-21",2025-01-21,"UCF","Iowa St.",83,108,"A",123.1,118.2,103.9,51.6,23.8,28.2,36.5,45.83,137.2,97.9,135.2,62.7,12.5,45.5,35.2,40.91
"UCFKansas1-28",2025-01-28,"UCF","Kansas",87,91,"A",138.8,106.2,114.6,48,9.2,28.3,22.7,38.89,122.2,107,119.9,51.6,15.8,39.5,45.3,47.62
"UCFTexas Tech12-31",2024-12-31,"UCF","Texas Tech",87,83,"A",137.1,94.4,120,60.7,19.3,30,39.3,43.48,115.8,112.7,114.5,47.9,13.8,40.5,25,18.75
"UCFWisconsin11-22",2024-11-22,"UCF","Wisconsin",70,86,"N",94.5,97.4,90.2,35.5,12.9,29.5,59.7,11.76,119.1,79.4,110.8,56.1,16.8,22.2,24.2,32.26
"UCLAMaryland1-10",2025-01-10,"UCLA","Maryland",61,79,"A",107.8,100.5,91.3,47.2,31.4,46.9,26.4,33.33,127.6,87.8,118.2,61,23.9,34.8,42,36.84
"UCLANebraska1-4",2025-01-04,"UCLA","Nebraska",58,66,"A",94.3,85.4,81.7,42.1,21.1,16.7,22.8,14.29,101.4,77.4,93,39.4,18.3,24.3,55.8,28
"UCLAOregon12-8",2024-12-08,"UCLA","Oregon",73,71,"A",119.4,95.7,109,54.8,13.4,20,11.3,52.17,117,101.7,106,55.5,19.4,34.6,25.5,42.86
"UCLARutgers1-13",2025-01-13,"UCLA","Rutgers",68,75,"A",111.8,103.7,103.9,47.5,13.8,27.8,25.4,31.58,124.8,98.5,114.6,51.9,15.3,36.7,59.6,30
"UCLAUSC1-27",2025-01-27,"UCLA","USC",82,76,"A",138.3,105.3,126.3,60.8,13.9,30.4,49,37.5,129.1,117.8,117,59.1,15.4,29,34.5,35.48
"UCLAWashington1-24",2025-01-24,"UCLA","Washington",65,60,"A",108.2,90.5,101,49.1,17.1,27.8,25,52.94,103.3,93.8,93.2,46.2,21.7,27.3,28.3,22.73
"UMBCAlbany1-23",2025-01-23,"UMBC","Albany",92,87,"A",105.8,115.7,114.1,63.5,21.1,18.5,91.7,33.33,99.8,112.6,107.9,45.5,11.2,36.5,33.3,33.33
"UMBCAmerican12-29",2024-12-29,"UMBC","American",96,93,"A",111.6,113.1,115.6,57.6,10.8,19.4,25,35,100.6,117.3,111.9,55.2,13.2,26.7,20.8,35.48
"UMBCBinghamton1-4",2025-01-04,"UMBC","Binghamton",82,87,"A",112.8,130.4,119.7,59.5,8.8,13.8,29.3,33.33,113.4,122.2,127,60.3,14.6,33.3,36.2,40
"UMBCGeorgetown12-2",2024-12-02,"UMBC","Georgetown",62,86,"A",91.1,104.8,77.6,42.9,26.3,17.6,14.3,22.22,93.1,82.9,107.7,50.7,12.5,28.2,32.4,15
"UMBCGeorgia Tech12-18",2024-12-18,"UMBC","Georgia Tech",82,91,"A",113.7,123.9,109.5,60.3,17.4,15.2,32.8,40,111.9,108.1,121.5,59,18.7,40,47.5,50
"UMBCMarist12-21",2024-12-21,"UMBC","Marist",73,76,"A",106.5,110.5,99.9,50.8,17.8,20,26.2,41.38,91.8,103.3,104,47.7,19.2,39.5,31.2,18.75
"UMBCNJIT1-9",2025-01-09,"UMBC","NJIT",87,64,"A",107.9,110.7,118.7,58.6,10.9,13.8,37.9,37.5,86.3,111.6,87.3,50,27.3,23.3,23.6,23.08
"UMBCPenn St.11-8",2024-11-08,"UMBC","Penn St.",54,103,"A",80.8,109.5,66.9,35.4,21.1,18.4,21.5,33.33,106.3,77.2,127.6,62.7,13.6,27.8,43.3,43.48
"UMBCTowson12-7",2024-12-07,"UMBC","Towson",84,71,"A",119.9,94.7,114.4,60,10.9,6.2,26.7,40,83.5,119.9,96.7,42.9,12.3,37.5,11.5,26.92
"UMBCVermont1-25",2025-01-25,"UMBC","Vermont",80,63,"A",128,108.2,123.7,65.4,13.9,12.5,26.9,36.36,88.3,124.9,97.4,42.7,21.7,43.9,22.6,28
"UMKCCreighton11-16",2024-11-16,"UMKC","Creighton",56,79,"A",88.9,103.5,79.6,34.7,8.5,22.6,5.3,24.24,111.7,84.8,112.3,56.3,19.9,33.3,12.7,32.35
"UMKCDenver1-30",2025-01-30,"UMKC","Denver",68,69,"A",98.8,112.8,104.5,55.1,20,18.5,38.8,37.5,105.5,111.6,106,55.5,16.9,25.8,23.6,29.41
"UMKCIowa St.11-11",2024-11-11,"UMKC","Iowa St.",56,82,"A",103,106.7,84.7,40.7,24.2,25.7,24.1,25.81,118.2,95.8,124.1,56.5,10.6,39.4,30.6,40
"UMKCMontana St.12-7",2024-12-07,"UMKC","Montana St.",62,74,"A",99.6,119.4,99.5,41.4,14.4,33.3,29.3,22.22,117.6,106.6,118.7,59.4,14.4,26.7,30.2,40.74
"UMKCNebraska Omaha1-8",2025-01-08,"UMKC","Nebraska Omaha",58,77,"A",89.8,109.3,87.6,39.2,18.1,20,45.1,19.05,111.5,97.8,116.2,59.3,13.6,20.7,33.3,36.36
"UMKCNorth Dakota St.1-16",2025-01-16,"UMKC","North Dakota St.",64,71,"A",94.3,94.4,95.2,46.9,17.9,27,6.2,35,104.2,102.6,105.6,52.8,14.9,18.2,33.3,34.62
"UMKCNorth Dakota1-18",2025-01-18,"UMKC","North Dakota",72,76,"A",106.5,112.7,113.7,49.2,14.2,38.5,19,34.48,117,124.1,120,51.7,14.2,41.2,39.7,28.57
"UMKCOral Roberts2-1",2025-02-01,"UMKC","Oral Roberts",67,73,"A",90.7,118.2,105.6,44.2,17.3,48.6,30,23.33,118.8,108.1,115.1,53,18.9,31.2,56,45.83
"UMKCPortland12-10",2024-12-10,"UMKC","Portland",69,64,"A",99.4,96.2,104.4,52.8,19.7,28.1,25.9,42.86,93.9,114.3,96.9,51,25.7,26.9,41.7,17.65
"UMKCSoutheast Missouri St.11-30",2024-11-30,"UMKC","Southeast Missouri St.",59,80,"A",75,108.3,76.4,34.2,24.6,22.2,40.4,18.52,103.2,81.2,103.6,51.5,15.5,30.6,27.3,30.77
"UMKCWichita St.12-17",2024-12-17,"UMKC","Wichita St.",74,64,"A",115,94,112.2,60.4,21.2,33.3,34,36.36,93.9,122.8,97,41.1,9.1,30.2,38.7,15.79
"UMass LowellAlbany1-4",2025-01-04,"UMass Lowell","Albany",73,69,"A",104.3,109,110,51.8,10.5,16.1,30.4,18.18,94.9,108.3,104,41.9,7.5,41.3,18.9,11.11
"UMass LowellBryant1-18",2025-01-18,"UMass Lowell","Bryant",62,85,"A",81.8,107.8,81.3,33.8,14.4,26.4,36.8,23.08,100.7,80.7,111.4,50.7,15.7,40.5,16,28.57
"UMass LowellCentral Connecticut12-1",2024-12-01,"UMass Lowell","Central Connecticut",67,69,"A",99.1,103.1,94.6,47.3,21.2,29.4,35.7,23.08,89.1,92.8,97.5,53.8,21.2,16.7,32.1,33.33
"UMass LowellGonzaga11-15",2024-11-15,"UMass Lowell","Gonzaga",54,113,"A",81.2,107.9,65.3,39,30.2,8.6,40,18.75,115.3,74,136.7,60.5,10.9,35,35.5,45.45
"UMass LowellMassachusetts12-7",2024-12-07,"UMass Lowell","Massachusetts",96,83,"A",118,104.5,116.5,66,25.5,15.8,68,38.1,93.1,113.4,100.7,49.2,15.8,31.4,52.4,14.29
"UMass LowellNJIT1-30",2025-01-30,"UMass Lowell","NJIT",62,83,"A",98.8,144.5,96.7,46.5,15.6,28.9,28.1,27.78,113.7,99.7,129.4,51.4,4.7,39.5,20,45.45
"UMass LowellSaint Louis11-27",2024-11-27,"UMass Lowell","Saint Louis",90,93,"A",134.7,140.8,134,68.9,10.4,19.2,13.1,63.16,129.8,127.8,138.4,70.5,14.9,29.2,32.1,57.89
"UMass LowellUMBC2-1",2025-02-01,"UMass Lowell","UMBC",83,67,"A",108.4,97.4,119.6,61.9,18.7,32.3,25.4,47.37,88.9,116.9,96.5,55.6,23.1,17.6,22.2,54.55
"UMass LowellWashington11-17",2024-11-17,"UMass Lowell","Washington",69,74,"A",106,101.4,98.1,46.4,17.1,27.8,46.4,12.5,94.1,98.5,105.2,39,17.1,52.9,35.6,18.75
"UNC AshevilleAlabama11-4",2024-11-04,"UNC Asheville","Alabama",54,110,"A",92.3,114.8,72.9,31.5,12.1,25.5,19.2,23.08,131.2,81.4,148.4,70,13.5,48.3,61.7,44.44
"UNC AshevilleCentral Arkansas11-24",2024-11-24,"UNC Asheville","Central Arkansas",83,92,"A",95.7,119.8,100.9,52.8,26.8,36.4,18.3,37.5,104.9,100.4,111.9,53.8,15.8,31.4,42.4,25.93
"UNC AshevilleCharleston Southern1-25",2025-01-25,"UNC Asheville","Charleston Southern",69,61,"A",98.4,86,96.4,43.2,14,34.8,36.4,7.69,77.1,98.6,85.2,42,27.9,32.4,58,22.22
"UNC AshevilleGardner Webb1-22",2025-01-22,"UNC Asheville","Gardner Webb",61,53,"A",88.4,87.4,94.4,40.9,13.9,32.6,18.2,27.27,82,88.3,82,41,23.2,25.7,32,34.62
"UNC AshevilleGeorge Mason12-3",2024-12-03,"UNC Asheville","George Mason",52,74,"A",96.4,109.1,79.3,42.3,22.9,19.4,25,23.53,103.4,81.6,112.9,69.8,27.5,35,53.5,42.86
"UNC AshevilleLongwood1-8",2025-01-08,"UNC Asheville","Longwood",76,85,"A",110.3,117.2,109.3,59.3,17.3,14.3,29.6,30,113.2,110.1,122.2,45.2,18.7,55.8,62.9,30.77
"UNC AshevilleNorth Florida11-18",2024-11-18,"UNC Asheville","North Florida",89,75,"A",116.2,108.4,132,55.1,7.4,42.1,24.6,42.11,108.3,126.8,111.2,50,8.9,25,11.4,33.33
"UNC AshevilleOhio11-9",2024-11-09,"UNC Asheville","Ohio",76,82,"A",105.2,112.3,104.7,51.6,20.7,34.1,34.9,44,107.5,102.5,113,51.8,17.9,38.2,55.4,33.33
"UNC AshevillePresbyterian1-11",2025-01-11,"UNC Asheville","Presbyterian",96,87,"A",130.9,130.1,140.5,65.5,10.2,30.8,52.7,71.43,122,136.9,127.3,70.4,24.9,37.5,51,50
"UNC AshevilleTennessee St.12-1",2024-12-01,"UNC Asheville","Tennessee St.",92,74,"A",123.3,108,126.8,56.6,15.2,42.4,25,36.84,98.9,122.4,102,47.7,20.7,43.9,28.8,17.65
"UNC AshevilleUNC Wilmington12-21",2024-12-21,"UNC Asheville","UNC Wilmington",74,85,"A",114.8,127.2,115.7,52.5,15.6,37.1,26.7,25.93,127.9,111.7,132.9,55.2,10.9,45.5,48.3,38.1
"UNC GreensboroChattanooga1-9",2025-01-09,"UNC Greensboro","Chattanooga",78,75,"A",121.3,115.2,125.4,63.9,12.9,23.1,24.1,47.83,120.4,125.6,120.5,65.1,14.5,16.7,17,38.89
