"game_id","date","Team","Opponent","Team_Score","Opponent_Score","Location","ADJO","ADJD","EFF","EFG_pct","TO_Pct","OR_Pct","FTR_Pct","ThreePointer_Pct","opp_ADJO","opp_ADJD","Opp_EFF","Opp_EFG_Pct","Opp_TO_Pct","Opp_OR_Pct","Opp_FTR_Pct","Opp_ThreePointer_Pct"
"St. ThomasMilwaukee11-24",2024-11-24,"St. Thomas","Milwaukee",65,69,"A",92.7,95.8,94.2,47.2,21.7,16.1,34,28.57,99.5,90,100,51.9,23.2,41.2,40.7,35.29
"St. ThomasNorthern Colorado12-4",2024-12-04,"St. Thomas","Northern Colorado",87,75,"A",130.4,112,133.3,70.5,9.2,16.7,23.2,50,114.7,127.2,114.9,60.2,24.5,37,49,36
"St. ThomasOklahoma St.11-10",2024-11-10,"St. Thomas","Oklahoma St.",71,80,"A",98.7,104,94,52.4,26.5,26.3,16.1,41.67,105.5,89.7,105.9,50,13.2,25,46.7,27.27
"St. ThomasUC Riverside12-29",2024-12-29,"St. Thomas","UC Riverside",79,81,"A",99.3,108,101,49.2,11.5,8.1,31.7,25,105.6,94.1,103.6,50,24.3,37.1,41.7,33.33
"St. ThomasWofford11-22",2024-11-22,"St. Thomas","Wofford",73,81,"N",103.2,117,107.1,50.9,14.7,21.6,52.8,32.26,119.4,101.3,118.8,63.6,20.5,34.5,34.5,45.45
"StanfordCalifornia12-7",2024-12-07,"Stanford","California",89,81,"A",136.2,111.2,134.7,62.3,10.6,26.9,35.1,47.83,120.7,131.7,122.6,47.9,10.6,47.6,22.5,38.1
"StanfordSanta Clara11-23",2024-11-23,"Stanford","Santa Clara",71,69,"A",103.6,90.4,101.2,48.4,17.1,35.7,33.3,38.46,102.2,94,98.3,45.3,24.2,36.4,49.1,21.05
"Stephen F. AustinAbilene Christian12-31",2024-12-31,"Stephen F. Austin","Abilene Christian",62,57,"A",84.8,79.1,82.7,43,29.4,42.3,62,15.79,81.1,94.7,76.1,37.3,20,24.2,66.7,0
"Stephen F. AustinArkansas St.11-16",2024-11-16,"Stephen F. Austin","Arkansas St.",49,59,"A",82.2,85.7,75.2,34.3,24.6,38.1,38.9,18.75,95.4,87.5,90.6,37.7,16.9,38.8,45.9,26.67
"Stephen F. AustinDrake11-10",2024-11-10,"Stephen F. Austin","Drake",51,66,"A",97.7,99.7,83.6,43.9,31.1,44.1,30.6,33.33,112,99.5,108.2,60.5,27.9,35.7,58.1,45.45
"Stephen F. AustinLouisiana Monroe11-29",2024-11-29,"Stephen F. Austin","Louisiana Monroe",68,60,"A",103.7,108.3,109.9,54.5,17.8,35.5,23.6,33.33,106.4,122.6,97,45.1,17.8,30.8,35.3,15.38
"Stephen F. AustinOregon12-15",2024-12-15,"Stephen F. Austin","Oregon",61,79,"A",95.8,100.9,86.3,42.1,31.1,47.5,17.5,15,121.7,96.2,111.7,58.2,26.9,43.3,65.3,36.84
"Stephen F. AustinTexas A&M Corpus Chris12-7",2024-12-07,"Stephen F. Austin","Texas A&M Corpus Chris",48,67,"A",78.7,99.3,75.5,36.4,26.7,43.2,25.4,15,109.8,89.3,105.3,51.9,17.3,30,32.1,30
"Stephen F. AustinUT Rio Grande Valley12-5",2024-12-05,"Stephen F. Austin","UT Rio Grande Valley",65,68,"A",91,91.9,92,41.4,19.8,37.8,44.8,0,102,106,96.2,47.2,24.1,28.6,38.9,33.33
"StetsonFlorida12-29",2024-12-29,"Stetson","Florida",45,85,"A",73.9,93,60,28.7,20,24,11.8,12.5,96.4,72,113.3,57.2,17.3,31.4,13,36
"StetsonLSU12-17",2024-12-17,"Stetson","LSU",53,99,"A",86.4,131.7,75.6,37.3,17.1,17.1,20.3,32,123.4,86.7,141.2,64.6,15.7,46.7,27.7,45.16
"StetsonOklahoma11-16",2024-11-16,"Stetson","Oklahoma",64,85,"A",98.9,106.2,91.4,57,32.9,25.9,18,37.5,106.5,103.3,121.4,55.8,15.7,41.7,14.5,37.5
"StetsonSouth Florida12-3",2024-12-03,"Stetson","South Florida",72,74,"A",98.7,105.3,101.9,52.5,22.6,29.4,16.4,37.5,96.2,109.2,104.7,50.8,15.6,32.5,28.6,34.78
"StetsonThe Citadel11-11",2024-11-11,"Stetson","The Citadel",52,74,"A",75.1,117.9,77.2,37.5,17.8,24.4,33.9,11.76,95.8,87.9,109.8,50,16.3,38.5,14.9,33.33
"StetsonToledo11-21",2024-11-21,"Stetson","Toledo",78,103,"N",100.8,136,106,54.4,23.1,37.5,40.4,40,125.5,116.9,140,66,6.8,25,15.3,50
"StonehillBoston College12-15",2024-12-15,"Stonehill","Boston College",69,73,"A",110.4,117.1,111.8,54.7,19.4,26.7,22.6,43.48,111.4,116.7,118.3,54.3,14.6,40,20.7,29.41
"StonehillLafayette12-29",2024-12-29,"Stonehill","Lafayette",70,65,"A",98.2,104.2,101.9,52.8,18.9,20.6,37,45,89.9,105.4,94.6,46.3,14.6,20,42.6,28.57
"StonehillMarquette11-27",2024-11-27,"Stonehill","Marquette",59,94,"A",104.3,115.6,86.5,50,26.4,23.1,13,25,123.5,96.8,137.8,68.9,14.7,44.4,27.9,47.62
"StonehillNotre Dame11-6",2024-11-06,"Stonehill","Notre Dame",60,89,"A",93.3,117.6,88.2,40.2,14.7,17.5,32.1,35.48,119,96.4,130.9,59.8,20.6,51.5,36.1,47.83
"StonehillProvidence11-9",2024-11-09,"Stonehill","Providence",49,76,"A",76.9,99.7,67.9,37.7,19.4,14.3,41.5,28.57,94.3,75.9,105.2,58.3,29.1,37.5,38.9,34.62
"StonehillRobert Morris11-14",2024-11-14,"Stonehill","Robert Morris",51,63,"A",78.2,98,74.9,38.9,16.2,14.3,29.6,32,85.4,79.9,92.6,39.5,25,29,90.7,20
"StonehillUMass Lowell12-18",2024-12-18,"Stonehill","UMass Lowell",67,78,"A",97.4,109.8,99.4,53.4,11.9,9.4,15.5,40,106.4,106.5,115.7,57.4,17.8,30.8,37,30.77
"Stony BrookAlbany12-29",2024-12-29,"Stony Brook","Albany",70,77,"A",95.4,116.7,103.3,44.3,17.7,37.5,34.4,31.58,106.9,107,113.7,58.8,22.1,30.8,39.2,25
"Stony BrookBrown11-27",2024-11-27,"Stony Brook","Brown",54,77,"A",82.5,117.3,81.9,37.7,22.8,37.8,28.1,6.25,106.6,87.8,116.8,62.3,16.7,24.1,19.3,39.39
"Stony BrookCentral Michigan11-7",2024-11-07,"Stony Brook","Central Michigan",73,72,"A",106.7,111,107,50.9,14.7,30.6,43.1,38.89,97.2,113.7,105.6,54.3,20.5,36.1,31,29.17
"Stony BrookColumbia11-23",2024-11-23,"Stony Brook","Columbia",63,82,"A",90.1,117.7,93.1,37.5,16.3,32.6,31.2,30,111,99.3,121.2,65,17.7,32.3,13.3,46.67
"Stony BrookGeorge Mason11-11",2024-11-11,"Stony Brook","George Mason",56,94,"A",97.3,127.9,80.6,35.8,20.2,28.9,30,19.23,118,92.7,135.3,63.6,14.4,37.9,40.7,40.74
"Stony BrookMarquette11-4",2024-11-04,"Stony Brook","Marquette",62,102,"A",110.1,120.9,89.1,42.5,20.1,28.6,25,28,126.1,104.3,146.6,65.4,10.1,41.9,25,29.03
"Stony BrookRider12-14",2024-12-14,"Stony Brook","Rider",72,55,"A",113.4,100.7,122.2,64.4,23.8,44,11.5,52,86.9,129,93.3,42.3,17,31.4,36.5,16.67
"SyracuseNotre Dame12-7",2024-12-07,"Syracuse","Notre Dame",64,69,"A",96.1,93.2,94,47.1,19.1,21.9,47.1,0,97.9,92.9,101.3,53.1,22,27.3,55.1,36.36
"SyracuseTennessee12-3",2024-12-03,"Syracuse","Tennessee",70,96,"A",126.1,118.1,99.7,54.7,15.7,15.6,39.6,31.58,128.8,102.1,136.8,61.5,11.4,38.2,36.9,34.48
"SyracuseTexas Tech11-22",2024-11-22,"Syracuse","Texas Tech",74,79,"N",116.3,102.8,109.4,47.2,17.7,32.3,52.8,28.57,115,106.1,116.8,49.2,4.4,23.7,33.3,33.33
"SyracuseTexas11-21",2024-11-21,"Syracuse","Texas",66,70,"N",102.3,98.5,97.6,50,16.3,22.9,31.6,23.81,105.2,91.5,103.6,50,14.8,26.7,24.1,26.67
"TCUArizona12-30",2024-12-30,"TCU","Arizona",81,90,"A",138,121.7,124.1,53.2,12.3,36.1,28.6,39.13,152.7,123.3,137.9,62.9,10.7,40.7,36.2,31.82
"TCUMichigan11-15",2024-11-15,"TCU","Michigan",64,76,"A",102.7,91.2,88,38.3,16.5,31,34.4,26.32,113.7,89.3,104.6,58.7,28.9,42.9,44.2,37.5
"TCUVanderbilt12-8",2024-12-08,"TCU","Vanderbilt",74,83,"N",108.1,98.6,100,58.8,24.3,22.6,51,58.82,122,101.4,112.1,47.5,16.2,37.1,55.9,27.27
"Tarleton St.Baylor11-17",2024-11-17,"Tarleton St.","Baylor",41,104,"A",70.2,120.8,58,44.9,39.6,8,28.2,35.71,139.7,74.6,147.2,64.2,17,52.9,60,46.88
"Tarleton St.Florida St.11-12",2024-11-12,"Tarleton St.","Florida St.",52,72,"A",80.9,90.7,71.6,35.6,28.9,21.2,62.2,26.67,95.9,85.5,99.1,49,23.4,37.9,77.6,19.05
"Tarleton St.Michigan11-21",2024-11-21,"Tarleton St.","Michigan",49,72,"A",90.6,95.3,75.6,48.8,37,20.8,24.4,50,107.2,90.8,111,50,17,39.4,41.1,27.27
"Tarleton St.Oklahoma St.12-18",2024-12-18,"Tarleton St.","Oklahoma St.",61,66,"A",97.4,91.4,89.2,52.8,20.5,12.5,18.5,38.89,93.5,105.5,96.5,47.3,26.3,38.9,34.5,34.78
"Tarleton St.SMU11-4",2024-11-04,"Tarleton St.","SMU",62,96,"A",88.5,114.5,83.9,42.9,31.1,29,49,46.15,128.5,97.3,129.9,62.7,17.6,39.4,34.9,42.31
"Tarleton St.UCF12-8",2024-12-08,"Tarleton St.","UCF",51,66,"A",86.6,92.3,78,44.3,35.2,40,17,42.86,97.7,93,101,44.3,26,43.2,41.5,29.03
"Tarleton St.UTEP12-16",2024-12-16,"Tarleton St.","UTEP",62,67,"A",100.1,104.8,96.4,55,28,28.6,57.5,33.33,106.5,107.7,104.2,48.9,23.3,33.3,73.3,37.5
"TempleBoston College11-15",2024-11-15,"Temple","Boston College",69,72,"A",105.3,109,106.1,49.2,15.4,35.1,30.5,44.44,112.5,106.8,110.7,48.4,12.3,34.2,32.8,35
"TempleHofstra12-15",2024-12-15,"Temple","Hofstra",60,42,"A",96.1,69,92.6,34.4,12.3,34,31.2,25,66.8,92.3,64.8,29.5,13.9,17.4,26.8,17.24
"TempleLa Salle11-30",2024-11-30,"Temple","La Salle",75,83,"A",96.7,106.4,94.8,45.5,19,26.3,23.9,6.25,107,95,104.9,43.8,8.8,34.7,19.8,28
"TempleVillanova12-7",2024-12-07,"Temple","Villanova",65,94,"N",103.3,125.3,102.9,43.5,11.1,31.6,53.7,30.43,149.1,106.1,148.9,76.4,19,40.7,37.7,63.33
"Tennessee MartinAlabama St.12-11",2024-12-11,"Tennessee Martin","Alabama St.",93,103,"A",106.8,134.1,117.2,56.2,20.2,35.9,46.9,36.36,132.6,124.4,129.8,61.8,6.3,22,30.6,47.22
"Tennessee MartinCharleston Southern12-3",2024-12-03,"Tennessee Martin","Charleston Southern",68,83,"A",99.3,127.6,102.3,49.1,16.5,20,35.2,18.75,122.3,114,124.9,63.4,9,23.5,41.1,45.83
"Tennessee MartinIllinois St.11-4",2024-11-04,"Tennessee Martin","Illinois St.",67,65,"A",85.9,78.5,86.5,44.7,19.4,27.3,27.3,28,82.5,96,84,35.5,15.5,20.8,45.2,19.51
"Tennessee MartinLongwood11-16",2024-11-16,"Tennessee Martin","Longwood",62,64,"A",96.2,92,91.1,40,23.5,35.7,28.3,28.57,89.9,104,94.1,43.5,23.5,36.1,38.9,25.93
"Tennessee MartinMorehead St.12-19",2024-12-19,"Tennessee Martin","Morehead St.",69,70,"A",93.1,100.4,96.5,45.3,12.6,26.7,34.4,40,95.8,107.4,97.9,55.6,22.4,20,29.6,42.11
"Tennessee MartinNorth Alabama11-11",2024-11-11,"Tennessee Martin","North Alabama",69,87,"A",99.3,118.3,97.7,52.7,25.5,35.3,26.8,36.67,119.1,110.6,123.1,55,14.2,36.8,18.6,32.14
"Tennessee MartinSouthern Indiana12-21",2024-12-21,"Tennessee Martin","Southern Indiana",77,46,"A",120.5,70.1,120.1,61.7,15.6,27.3,8.3,47.37,64.7,139.5,71.8,31.8,15.6,30,12.1,14.29
"Tennessee MartinTennessee11-27",2024-11-27,"Tennessee Martin","Tennessee",35,78,"A",81.5,103.6,56.9,28.3,29.3,25.6,13.2,19.35,115.4,73.7,126.8,55.6,17.9,58.8,15.9,27.03
"Tennessee MartinTexas A&M Corpus Chris11-21",2024-11-21,"Tennessee Martin","Texas A&M Corpus Chris",77,81,"A",111.7,111.2,110.2,46.2,17.2,42.5,31.8,23.33,113.1,123.1,115.9,60.7,17.2,35.3,48.2,45.45
"Tennessee St.Chattanooga11-25",2024-11-25,"Tennessee St.","Chattanooga",78,85,"A",102.1,104.9,102.1,47.9,17,35.7,19.4,32.14,101,113.6,111.3,50,11.8,21.9,63.2,23.33
"Tennessee St.Colorado St.11-8",2024-11-08,"Tennessee St.","Colorado St.",79,87,"A",106,104.5,96.5,52.3,25.7,31.7,28.8,31.82,98,105.8,106.3,49.2,13.4,24.4,55.6,33.33
"Tennessee St.Morehead St.12-21",2024-12-21,"Tennessee St.","Morehead St.",68,74,"A",101.4,113.8,103.4,57.4,19.8,20,18.5,50,102.5,114.8,112.6,42.7,13.7,48.8,50,27.78
"Tennessee St.Southern Indiana12-19",2024-12-19,"Tennessee St.","Southern Indiana",75,77,"A",94.6,109.1,99.3,49.1,25.2,36.1,50.9,27.27,95.1,107.4,102,46.7,13.2,20.5,51.7,36.36
"Tennessee St.Western Kentucky12-10",2024-12-10,"Tennessee St.","Western Kentucky",60,84,"A",84.6,111.1,79.4,36.7,27.8,32.6,30,22.22,104.1,85.4,111.2,55.7,13.2,14.7,32.8,38.46
"Tennessee St.Wyoming11-10",2024-11-10,"Tennessee St.","Wyoming",66,81,"A",96.3,113.7,93.2,39,16.9,34.1,54.2,12.5,106.8,100.7,114.4,60.5,15.5,26.5,42.1,50
"Tennessee TechGeorgia11-4",2024-11-04,"Tennessee Tech","Georgia",78,83,"A",119,105.1,107.8,58.2,18,17.6,18,39.29,106.4,113,114.7,54.5,18,45.7,27.3,22.22
"Tennessee TechLindenwood12-19",2024-12-19,"Tennessee Tech","Lindenwood",79,73,"A",106.6,109.3,110,55.1,20.9,30.3,28.8,45.83,94.2,115.4,101.6,47.1,13.9,34.1,23.2,16.67
"Tennessee TechNorth Alabama12-4",2024-12-04,"Tennessee Tech","North Alabama",59,82,"A",91.6,119.6,89.7,46.4,16.7,17.1,20,30,112.8,97.3,124.7,53.5,7.6,37.8,9.7,25.93
"Tennessee TechUCF11-19",2024-11-19,"Tennessee Tech","UCF",69,80,"A",108,111.9,101.8,45.6,14.8,25,38.6,33.33,110.1,106,118,49.3,19.2,53.7,21.4,39.13
"Tennessee TechUT Rio Grande Valley11-16",2024-11-16,"Tennessee Tech","UT Rio Grande Valley",58,83,"N",88.2,114.8,85.9,46.7,19.2,18.4,3.3,31.43,109.6,95.3,122.9,56.2,17.8,48.5,23.4,33.33
"Tennessee TechVMI11-15",2024-11-15,"Tennessee Tech","VMI",72,71,"N",94.6,104.9,99.6,50,16.6,23.7,35.6,36.67,88.6,107.3,98.3,42.2,20.8,36.6,28.1,25
"Tennessee TechVanderbilt11-29",2024-11-29,"Tennessee Tech","Vanderbilt",56,87,"A",90.8,102.9,78.6,37.5,21.1,26.7,15.6,34.78,106.8,89.7,122.1,54.2,12.6,39.5,16.9,35.48
"Tennessee TechWest Georgia12-7",2024-12-07,"Tennessee Tech","West Georgia",73,78,"A",98.1,127.5,106.5,55.8,21.9,27.6,38.5,33.33,108.9,107.8,113.8,56,11.7,16.7,27.6,35
"Tennessee TechWestern Illinois12-17",2024-12-17,"Tennessee Tech","Western Illinois",68,71,"A",102.2,118.7,107.5,51.7,17.4,36.4,16.9,34.62,103.3,113.7,112.3,47.7,9.5,34.2,15.2,33.33
"TennesseeIllinois12-14",2024-12-14,"Tennessee","Illinois",66,64,"A",114.7,88.4,100.5,37.1,9.1,40.5,45.2,25,117.4,90.2,97.4,33.3,16.7,32.4,70.6,17.39
"TennesseeLouisville11-9",2024-11-09,"Tennessee","Louisville",77,55,"A",122.6,74.8,114.6,66,29.8,48,20.8,52.63,97.9,103.8,81.8,35,22.3,31.7,21.7,25.64
"TennesseeVirginia11-21",2024-11-21,"Tennessee","Virginia",64,42,"N",108.4,76.3,105.8,44.7,11.6,43.9,15.2,36,90.9,89.6,69.4,34.7,29.8,30.6,22.4,30
"Texas A&M CommerceConnecticut11-19",2024-11-19,"Texas A&M Commerce","Connecticut",46,81,"A",70.5,92.3,63.8,28,25,34,37.3,17.65,103.5,76.5,112.4,60.2,26.4,37.9,23.7,29.17
"Texas A&M CommerceHouston Christian12-5",2024-12-05,"Texas A&M Commerce","Houston Christian",79,83,"A",103.5,129.6,113.7,51.7,18.7,38.9,37.3,25.93,116.2,126.2,119.4,63.1,24.5,29.2,92.9,52.94
"Texas A&M CommerceIncarnate Word12-7",2024-12-07,"Texas A&M Commerce","Incarnate Word",53,65,"A",75.6,103.1,83.2,46.3,32.9,25,48.8,33.33,98.4,92.8,102,51,26.7,44.8,42.9,28.57
"Texas A&M CommerceIowa11-4",2024-11-04,"Texas A&M Commerce","Iowa",67,89,"A",96.9,98.1,87.4,52.4,31.3,33.3,9.7,29.17,105.6,105.1,116.1,52.9,18.3,41.5,28.6,34.48
"Texas A&M CommerceOklahoma11-21",2024-11-21,"Texas A&M Commerce","Oklahoma",56,84,"A",92.6,102,80.9,44.3,21.7,21.6,32.1,21.88,108,100.6,121.3,55.9,14.4,31,37.3,31.25
"Texas A&M CommerceSouth Dakota11-6",2024-11-06,"Texas A&M Commerce","South Dakota",83,91,"A",90.9,99.8,98.8,52.3,17.9,21.1,37.9,31.03,101.8,114,108.3,50,15.5,32.5,54.5,26.09
"Texas A&M CommerceSouth Florida12-21",2024-12-21,"Texas A&M Commerce","South Florida",62,88,"A",86.6,120.1,86.7,47.4,23.8,22.2,19,28.12,116,99.6,123.1,72.3,21,17.4,14.3,48.15
"Texas A&M CommerceStonehill11-25",2024-11-25,"Texas A&M Commerce","Stonehill",65,67,"A",102.9,110.2,105.8,52.8,19.5,34.4,22.2,26.92,101.2,123.5,109.1,57.3,22.8,23.1,27.1,50
"Texas A&M CommerceTexas A&M11-8",2024-11-08,"Texas A&M Commerce","Texas A&M",55,87,"A",92.4,119.4,81.7,45.2,26.7,23.5,21.2,29.17,123.3,92.2,129.2,59.8,14.9,48.4,39.3,33.33
"Texas A&M Corpus ChrisHawaii12-14",2024-12-14,"Texas A&M Corpus Chris","Hawaii",62,71,"A",98.6,105.8,94.7,46.2,18.3,21.2,40.4,40,103.4,97,108.5,59.6,24.4,35.7,48.9,40
"Texas A&M Corpus ChrisHouston12-21",2024-12-21,"Texas A&M Corpus Chris","Houston",51,87,"A",112.4,123.5,85.4,36.6,21.8,42.5,28.6,26.32,137.4,90,145.6,62.3,13.4,43.3,47.2,48.28
"Texas A&M Corpus ChrisNew Mexico St.11-14",2024-11-14,"Texas A&M Corpus Chris","New Mexico St.",82,83,"A",105,116.5,109.5,44.9,8,35,48.5,32.14,113.4,103.8,110.8,46.7,14.7,45.5,59,31.82
"Texas A&M Corpus ChrisNew Mexico11-12",2024-11-12,"Texas A&M Corpus Chris","New Mexico",81,100,"A",101.7,108.5,96.3,57.3,26.2,25.7,63.6,31.25,116.6,95.5,118.9,60.5,16.7,26.8,62.9,39.13
"Texas A&M Corpus ChrisPurdue11-4",2024-11-04,"Texas A&M Corpus Chris","Purdue",73,90,"A",109.2,105.8,99.9,49.3,12.3,19.4,10.4,31.58,118.2,101.6,123.2,66.4,21.9,33.3,49.1,42.31
"Texas A&MTexas Tech12-8",2024-12-08,"Texas A&M","Texas Tech",72,67,"N",116.7,88.5,108.9,44,13.6,40.9,26.9,37.5,114.7,101.1,101.3,56.9,27.2,32.1,23.5,38.71
"Texas A&MUCF11-4",2024-11-04,"Texas A&M","UCF",61,64,"A",101.2,87.5,91.5,42.1,18,37.2,22.2,30.43,104.3,88.5,96,42,16.5,22.9,62,30.77
"Texas SouthernAbilene Christian12-21",2024-12-21,"Texas Southern","Abilene Christian",65,69,"A",83.1,95.5,83.8,46.4,30.9,27.8,34.5,35.71,87.9,88.7,88.9,44.7,24.5,35.7,22.7,14.29
"Texas SouthernBoise St.12-17",2024-12-17,"Texas Southern","Boise St.",51,82,"A",79.7,97.5,68.9,34.9,14.9,11.1,19,26.67,102.1,80.3,110.8,50,20.3,43.2,50,25
"Texas SouthernGeorgia Tech11-12",2024-11-12,"Texas Southern","Georgia Tech",62,81,"A",86.5,107.3,83.4,37.9,16.2,28.6,33.3,42.86,106.8,88.8,109,47.4,18.8,34.1,58.6,30.56
"Texas SouthernGeorgia11-10",2024-11-10,"Texas Southern","Georgia",64,92,"A",101.9,113.2,88.6,37.7,5.5,16.7,29.2,5.26,119.6,99.8,127.3,52.5,19.4,52.9,66.1,35.29
"Texas SouthernNevada12-14",2024-12-14,"Texas Southern","Nevada",73,105,"A",109.9,129.4,101.2,53.4,18,18.2,22,42.86,137.3,113.5,145.6,73.8,13.9,26.9,27.9,50
"Texas SouthernNew Mexico11-24",2024-11-24,"Texas Southern","New Mexico",68,99,"A",99.3,109.4,87.2,46.6,25.6,23.7,28.8,50,116.2,101.7,126.9,58,9,34.1,28,40.74
"Texas SouthernSam Houston St.12-7",2024-12-07,"Texas Southern","Sam Houston St.",71,87,"A",106.2,118.4,106.3,49.2,12,27,24.2,31.82,121.8,120,130.3,59,19.5,51.4,39.3,45.16
"Texas SouthernSamford11-17",2024-11-17,"Texas Southern","Samford",82,97,"A",104.2,118.7,108.6,48.4,21.2,40,42.6,18.75,125.7,115.9,128.4,61.1,11.9,27.5,16.7,45.45
"Texas SouthernXavier11-4",2024-11-04,"Texas Southern","Xavier",69,78,"A",103.1,94.2,94.7,50,23.3,22.9,22.4,43.48,100.6,106,107.1,43.1,12.4,21.2,80.4,26.09
"Texas St.Abilene Christian11-16",2024-11-16,"Texas St.","Abilene Christian",60,72,"A",88.1,109.2,86.6,44.6,24.5,14.3,102.7,37.5,102.6,85.2,104,57.1,28.9,31,44.9,61.54
"Texas St.Florida Atlantic12-14",2024-12-14,"Texas St.","Florida Atlantic",80,89,"A",116.6,115.1,114.4,59.8,24.3,37.9,26.8,45,123.6,114.5,127.2,58.5,8.6,23.5,49.2,41.18
"Texas St.TCU11-12",2024-11-12,"Texas St.","TCU",71,76,"A",109.3,101.7,97.1,46.5,16.4,15.2,36.8,29.41,103,95.1,104,58.7,15.1,21.4,61.5,35.71
"Texas St.Texas Southern12-1",2024-12-01,"Texas St.","Texas Southern",72,59,"A",105.8,99.9,110.6,52.5,21.5,43.8,18.3,35.71,93,105.3,90.7,37.7,21.5,42.5,40.4,22.73
"TexasN.C. State12-4",2024-12-04,"Texas","N.C. State",63,59,"A",111.3,94.8,106.5,52.8,20.3,39.4,26.4,47.06,108,98.4,99.7,49.1,15.2,29.4,25.9,35.71
"The CitadelBoston College11-4",2024-11-04,"The Citadel","Boston College",60,69,"A",86.8,100.4,88.1,41.3,20.6,23.7,48.1,12.5,94.2,98,101.3,43.5,20.6,37.8,51.9,27.78
"The CitadelCentral Arkansas12-16",2024-12-16,"The Citadel","Central Arkansas",71,73,"A",94.2,113.5,99.7,61.1,26.7,20,16.7,45.71,95.7,110.5,102.5,46.3,14,28.6,19.4,31.25
"The CitadelVanderbilt12-18",2024-12-18,"The Citadel","Vanderbilt",53,105,"A",92.7,137.3,80.9,48.9,30.5,28.1,37,26.92,141.6,98.1,160.2,64.7,4.6,45.5,30.9,52.17
"ToledoDetroit Mercy11-16",2024-11-16,"Toledo","Detroit Mercy",82,67,"A",106.9,105.2,113.1,49.2,11,28.9,36.9,26.09,89.3,108.6,92.4,50,22.1,28.6,27.6,47.06
"ToledoHouston12-18",2024-12-18,"Toledo","Houston",49,78,"A",87.8,94.5,68.7,34.3,19.6,15,33.3,27.78,99.8,70.1,109.4,47.8,16.8,41,28.4,16.67
"ToledoMarshall11-9",2024-11-09,"Toledo","Marshall",90,80,"A",121.2,107.4,119,55.9,11.9,25.8,54.2,33.33,97.5,118.8,105.8,46.5,11.9,29.5,23.6,28.12
"ToledoPurdue12-29",2024-12-29,"Toledo","Purdue",64,83,"A",104.4,105.5,95,42.2,20.8,44.7,25,14.29,112,96.8,123.2,57.1,11.9,34.3,23.8,35.71
"ToledoTroy11-4",2024-11-04,"Toledo","Troy",74,84,"A",103.7,111.9,99.2,42.8,14.7,28.6,24.6,17.65,105.7,97.1,112.6,57.5,16.1,34.3,19.4,30.43
"ToledoUC San Diego11-23",2024-11-23,"Toledo","UC San Diego",45,80,"N",79.2,105.6,66.6,35.8,25.2,21.1,18.9,24,103.4,73.6,118.5,65.8,17.8,16.7,12.3,36.67
"ToledoYoungstown St.12-14",2024-12-14,"Toledo","Youngstown St.",87,93,"A",131,141.7,120.9,50,13.9,42.9,61.7,33.33,120.4,119.6,129.3,59.3,15.3,37.5,47.5,37.5
"TowsonMorgan St.11-24",2024-11-24,"Towson","Morgan St.",64,60,"A",86.2,92.1,95,39,17.8,38.1,45.8,19.05,86.5,103.3,89.1,41.5,13.4,15.8,43.4,16.67
"TowsonNicholls St.11-20",2024-11-20,"Towson","Nicholls St.",70,64,"A",109.5,103,109.8,45.5,11,34.2,54.5,32.26,99.3,117.4,100.4,45.1,9.4,18.2,54.9,22.22
"TowsonRobert Morris12-17",2024-12-17,"Towson","Robert Morris",67,68,"A",113.9,112.7,107.1,59.8,27.2,36.4,32.6,45.45,103.8,118.6,108.7,56.4,22.4,29.6,44.7,38.89
"TowsonSaint Mary's11-4",2024-11-04,"Towson","Saint Mary's",69,76,"A",111.5,107.5,105.5,45.3,10.7,32.5,29.7,30.77,116.4,111.2,116.2,50,15.3,45.2,53.7,25
"TowsonSouth Carolina11-12",2024-11-12,"Towson","South Carolina",54,80,"A",86.3,107.7,78.2,34.3,20.3,34.1,53.7,20,112.1,86.2,115.9,55.8,21.7,38.5,57.7,28.57
"TowsonUC Irvine11-30",2024-11-30,"Towson","UC Irvine",60,67,"N",102,102.5,90.3,42.9,12,25,17.5,20,99.2,97.2,100.8,58.7,30.1,30,30.4,50
"TroyArkansas11-13",2024-11-13,"Troy","Arkansas",49,65,"A",85.2,83.4,71.5,40.9,35,38.2,12.7,15.79,93.1,77,94.9,51.8,20.4,27.3,25,43.48
"TroyHouston12-10",2024-12-10,"Troy","Houston",42,62,"A",92.3,100.7,76.3,26,21.8,40.5,44,11.11,118.6,74.8,112.6,52,18.2,40.6,27.5,47.37
"TroyNew Orleans11-9",2024-11-09,"Troy","New Orleans",78,61,"A",99.6,83,102.3,48.4,27.6,46.3,36.5,30.43,80.4,105.4,80,40,21,31.8,30.8,20
"TroyOregon11-17",2024-11-17,"Troy","Oregon",61,82,"A",92.8,99.3,82.6,39.6,23,31.7,14.9,12,115.3,82.6,111,58,23,35.7,33.9,31.82
"TroyWest Georgia11-19",2024-11-19,"Troy","West Georgia",84,65,"A",125.6,110.7,131.6,61.2,17.2,41.7,55.1,40,105.8,132.1,101.8,49.2,25.1,48.4,9.8,30.77
"TulaneCharlotte12-31",2024-12-31,"Tulane","Charlotte",83,68,"A",104.2,88.4,109.8,54.4,10.6,11.1,54.4,34.78,89.7,113.1,90,45.5,22.5,20.6,40,26.09
